post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
12583939_gab,why change the game for the nigger assholes if the anthem has been a traditional start it should stay screw the thug niggers,why change the game for the nigger assholes if the anthem has been a traditional start it should stay screw the thug niggers,"['why', 'change', 'the', 'game', 'for', 'the', 'nigger', 'assholes', 'if', 'the', 'anthem', 'has', 'been', 'a', 'traditional', 'start', 'it', 'should', 'stay', 'screw', 'the', 'thug', 'niggers']",hatespeech,unanimous,"['African', 'Refugee']",['thug'],"['nigger', 'assholes', 'niggers']",['thug'],False,"['nigger', 'niggers']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
15256439_gab,niggers kill <number> to <number> a yr the kk has some catching up to do it it wants to be worse than niggers are for niggers want to go nigger hunting muh man,niggers kill <number> to <number> a yr the kk has some catching up to do it it wants to be worse than niggers are for niggers want to go nigger hunting muh man,"['niggers', 'kill', '<number>', 'to', '<number>', 'a', 'yr', 'the', 'kk', 'has', 'some', 'catching', 'up', 'to', 'do', 'it', 'it', 'wants', 'to', 'be', 'worse', 'than', 'niggers', 'are', 'for', 'niggers', 'want', 'to', 'go', 'nigger', 'hunting', 'muh', 'man']",hatespeech,unanimous,['African'],['hunting'],"['niggers', 'kill', 'niggers', 'niggers', 'nigger']",['hunting'],False,"['niggers', 'nigger']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
20075975_gab,i too hate the current shitty times when black races are everywhere and the new anti white gestapo laws hunt us down i do not want to see white sluts and black nigs arabs couples on the street makes me sick,i too hate the current shitty times when black races are everywhere and the new anti white gestapo laws hunt us down i do not want to see white sluts and black nigs arabs couples on the street makes me sick,"['i', 'too', 'hate', 'the', 'current', 'shitty', 'times', 'when', 'black', 'races', 'are', 'everywhere', 'and', 'the', 'new', 'anti', 'white', 'gestapo', 'laws', 'hunt', 'us', 'down', 'i', 'do', 'not', 'want', 'to', 'see', 'white', 'sluts', 'and', 'black', 'nigs', 'arabs', 'couples', 'on', 'the', 'street', 'makes', 'me', 'sick']",hatespeech,unanimous,"['African', 'Arab']",['hate'],"['black', 'races', 'white', 'white', 'black']",['hate'],False,"['arabs', 'black']","['MORAL_DISGUST', 'SEXUAL_GENDERED']",STATEMENT,MORAL_DISGUST
1178537088754622464_twitter,bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting,bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting,"['bitch', 'you', 'white', 'nigga', 'is', 'a', 'faggot', 'your', 'kids', 'are', 'demon', 'possessed', 'over', 'blk', 'ppl', 'your', 'pussy', 'is', 'worthless', 'you', 'are', 'a', 'whore', 'you', 'and', 'ur', 'household', 'all', 'suck', 'the', 'same', 'dick', 'you', 'are', 'jealous', 'of', 'innocent', 'blk', 'ppl', 'you', 'are', 'a', 'squatter', 'in', 'blk', 'neighborhoods', 'you', 'are', 'jealous', 'of', 'jesus', 'ur', 'disgusting']",hatespeech,unanimous,"['African', 'Women']","['bitch', 'demon', 'possessed', 'worthless', 'jealous', 'jealous', 'disgusting']","['white', 'nigga', 'faggot', 'pussy', 'innocent']","['bitch', 'demon', 'possessed', 'worthless', 'jealous', 'jealous', 'disgusting']",False,"['whore', 'bitch', 'nigga']","['MORAL_DISGUST', 'SEXUAL_GENDERED', 'GENERALIZATION']",STATEMENT,MORAL_DISGUST
19813120_gab,punch yourself in the womb kill that nigger baby before you shit it out,punch yourself in the womb kill that nigger baby before you shit it out,"['punch', 'yourself', 'in', 'the', 'womb', 'kill', 'that', 'nigger', 'baby', 'before', 'you', 'shit', 'it', 'out']",hatespeech,unanimous,['African'],"['punch', 'shit']","['kill', 'nigger', 'shit']",['punch'],False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
24278281_gab,<user> \u200d <number> and now your heart breaks for this fucking nigger when these same niggers are destroying your country fuck you you phony cocksucker,<user> \u200d <number> and now your heart breaks for this fucking nigger when these same niggers are destroying your country fuck you you phony cocksucker,"['<user>', '\\u200d', '<number>', 'and', 'now', 'your', 'heart', 'breaks', 'for', 'this', 'fucking', 'nigger', 'when', 'these', 'same', 'niggers', 'are', 'destroying', 'your', 'country', 'fuck', 'you', 'you', 'phony', 'cocksucker']",hatespeech,unanimous,['African'],"['destroying', 'phony']","['nigger', 'niggers', 'cocksucker']","['destroying', 'phony']",False,"['nigger', 'niggers']",['CONSPIRACY'],STATEMENT,CONSPIRACY
12167048_gab,thanks to retard attempting poetry nigger rick ross filming his blasphemous and expletive laden video in and around the church of saint evstratios in vourvourou thira greek orthodox now understand what i mean when i state niggers are shit,thanks to retard attempting poetry nigger rick ross filming his blasphemous and expletive laden video in and around the church of saint evstratios in vourvourou thira greek orthodox now understand what i mean when i state niggers are shit,"['thanks', 'to', 'retard', 'attempting', 'poetry', 'nigger', 'rick', 'ross', 'filming', 'his', 'blasphemous', 'and', 'expletive', 'laden', 'video', 'in', 'and', 'around', 'the', 'church', 'of', 'saint', 'evstratios', 'in', 'vourvourou', 'thira', 'greek', 'orthodox', 'now', 'understand', 'what', 'i', 'mean', 'when', 'i', 'state', 'niggers', 'are', 'shit']",hatespeech,unanimous,['African'],"['retard', 'blasphemous', 'shit']","['retard', 'nigger', 'niggers', 'shit']",['blasphemous'],False,"['nigger', 'niggers']","['INTELLECTUAL_INFERIORITY', 'RELIGIOUS']",STATEMENT,INTELLECTUAL_INFERIORITY
22787853_gab,i just wish i could shoot as accurately as those hero cops thanks to them that one less sub human nigger draining my fucking paycheck,i just wish i could shoot as accurately as those hero cops thanks to them that one less sub human nigger draining my fucking paycheck,"['i', 'just', 'wish', 'i', 'could', 'shoot', 'as', 'accurately', 'as', 'those', 'hero', 'cops', 'thanks', 'to', 'them', 'that', 'one', 'less', 'sub', 'human', 'nigger', 'draining', 'my', 'fucking', 'paycheck']",hatespeech,unanimous,['African'],['shoot'],['nigger'],['shoot'],False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
17983273_gab,<number> probably working <number> hours a day just to survive <number> probably being a soldier on the eastern front <number> probably shooting a nigger who just tried to rob me,<number> probably working <number> hours a day just to survive <number> probably being a soldier on the eastern front <number> probably shooting a nigger who just tried to rob me,"['<number>', 'probably', 'working', '<number>', 'hours', 'a', 'day', 'just', 'to', 'survive', '<number>', 'probably', 'being', 'a', 'soldier', 'on', 'the', 'eastern', 'front', '<number>', 'probably', 'shooting', 'a', 'nigger', 'who', 'just', 'tried', 'to', 'rob', 'me']",hatespeech,unanimous,['African'],"['shooting', 'rob']",['nigger'],"['shooting', 'rob']",False,['nigger'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
15762396_gab,welfare is a kike scam to enable niggers like you to sponge off of the system it was pushed upon the country unwillingly and has been causing constant turmoil and misery ever since it should be abolished completely what else have you got for me you jew fellating ignoramus,welfare is a kike scam to enable niggers like you to sponge off of the system it was pushed upon the country unwillingly and has been causing constant turmoil and misery ever since it should be abolished completely what else have you got for me you jew fellating ignoramus,"['welfare', 'is', 'a', 'kike', 'scam', 'to', 'enable', 'niggers', 'like', 'you', 'to', 'sponge', 'off', 'of', 'the', 'system', 'it', 'was', 'pushed', 'upon', 'the', 'country', 'unwillingly', 'and', 'has', 'been', 'causing', 'constant', 'turmoil', 'and', 'misery', 'ever', 'since', 'it', 'should', 'be', 'abolished', 'completely', 'what', 'else', 'have', 'you', 'got', 'for', 'me', 'you', 'jew', 'fellating', 'ignoramus']",hatespeech,unanimous,"['African', 'Jewish']","['turmoil', 'misery']","['kike', 'scam', 'niggers', 'sponge', 'jew', 'ignoramus']","['turmoil', 'misery']",False,"['niggers', 'kike', 'jew']",['ECONOMIC_BURDEN'],STATEMENT,ECONOMIC_BURDEN
16900165_gab,as a white male i am not allowed to call a nigger a nigger even though a nigger is allowed to act like a nigger and call me anything he she it wants to what stupid coward pc assholes whites have become,as a white male i am not allowed to call a nigger a nigger even though a nigger is allowed to act like a nigger and call me anything he she it wants to what stupid coward pc assholes whites have become,"['as', 'a', 'white', 'male', 'i', 'am', 'not', 'allowed', 'to', 'call', 'a', 'nigger', 'a', 'nigger', 'even', 'though', 'a', 'nigger', 'is', 'allowed', 'to', 'act', 'like', 'a', 'nigger', 'and', 'call', 'me', 'anything', 'he', 'she', 'it', 'wants', 'to', 'what', 'stupid', 'coward', 'pc', 'assholes', 'whites', 'have', 'become']",hatespeech,unanimous,['African'],['coward'],"['white', 'nigger', 'nigger', 'nigger', 'nigger', 'stupid', 'assholes', 'whites']",['coward'],False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
19330428_gab,if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life,if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life,"['if', 'i', 'have', 'to', 'shoot', 'through', 'a', 'crowd', 'to', 'defend', 'myself', 'from', 'a', 'nigger', 'faggot', 'i', 'will', 'not', 'be', 'glad', 'with', 'the', 'carnage', 'but', 'i', 'will', 'be', 'glad', 'i', 'have', 'defended', 'my', 'life']",hatespeech,unanimous,"['African', 'Homosexual']","['shoot', 'carnage']","['nigger', 'faggot']","['shoot', 'carnage']",False,"['faggot', 'nigger']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
7766173_gab,insanity but the millennial fools will suck it up yeah little white suburban snowflakes females go fuck a nigger for equality lmfao fools die,insanity but the millennial fools will suck it up yeah little white suburban snowflakes females go fuck a nigger for equality lmfao fools die,"['insanity', 'but', 'the', 'millennial', 'fools', 'will', 'suck', 'it', 'up', 'yeah', 'little', 'white', 'suburban', 'snowflakes', 'females', 'go', 'fuck', 'a', 'nigger', 'for', 'equality', 'lmfao', 'fools', 'die']",hatespeech,unanimous,['African'],['insanity'],"['fools', 'white', 'nigger', 'fools']",['insanity'],False,['nigger'],"['THREAT_VIOLENCE', 'INTELLECTUAL_INFERIORITY']",STATEMENT,THREAT_VIOLENCE
21925689_gab,no one did it to the niggers you lying kike whore,no one did it to the niggers you lying kike whore,"['no', 'one', 'did', 'it', 'to', 'the', 'niggers', 'you', 'lying', 'kike', 'whore']",hatespeech,unanimous,"['African', 'Jewish', 'Women']",['lying'],"['niggers', 'kike']",['lying'],False,"['niggers', 'kike', 'whore']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
8888588_gab,well well niggers and beaners are murderous animals who da thunk it,well well niggers and beaners are murderous animals who da thunk it,"['well', 'well', 'niggers', 'and', 'beaners', 'are', 'murderous', 'animals', 'who', 'da', 'thunk', 'it']",hatespeech,unanimous,['African'],['murderous'],"['niggers', 'beaners', 'animals']",['murderous'],False,['niggers'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
20318172_gab,that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids,that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids,"['that', 'poor', 'guy', 'fucking', 'mixer', 'nigger', 'grand', 'kids', 'that', 'as', 'bad', 'as', 'that', 'fucking', 'moron', 'trump', 'with', 'his', 'mixer', 'jew', 'grand', 'kids']",hatespeech,unanimous,"['African', 'Jewish']",['bad'],"['poor', 'nigger', 'moron', 'jew']",['bad'],False,"['nigger', 'jew']",['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
13465906_gab,only niggers rape <number> year old women the muh dik ünterrace of humanity is lacking in the discriminating tastes that endow men of the more evolved races this is a feature not a bug because otherwise sheboons would never get knocked up,only niggers rape <number> year old women the muh dik ünterrace of humanity is lacking in the discriminating tastes that endow men of the more evolved races this is a feature not a bug because otherwise sheboons would never get knocked up,"['only', 'niggers', 'rape', '<number>', 'year', 'old', 'women', 'the', 'muh', 'dik', 'ünterrace', 'of', 'humanity', 'is', 'lacking', 'in', 'the', 'discriminating', 'tastes', 'that', 'endow', 'men', 'of', 'the', 'more', 'evolved', 'races', 'this', 'is', 'a', 'feature', 'not', 'a', 'bug', 'because', 'otherwise', 'sheboons', 'would', 'never', 'get', 'knocked', 'up']",hatespeech,unanimous,"['African', 'Women']","['rape', 'bug']","['niggers', 'rape', 'races']",['bug'],False,"['women', 'niggers']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
17387703_gab,no they actually dont because like every other race besides the white race they are not scared to have an identity and unify under their race also honesty the inner city ghetto blacks constantly committing crime and murdering people is a bit more of a problem than the blm faggots,no they actually dont because like every other race besides the white race they are not scared to have an identity and unify under their race also honesty the inner city ghetto blacks constantly committing crime and murdering people is a bit more of a problem than the blm faggots,"['no', 'they', 'actually', 'dont', 'because', 'like', 'every', 'other', 'race', 'besides', 'the', 'white', 'race', 'they', 'are', 'not', 'scared', 'to', 'have', 'an', 'identity', 'and', 'unify', 'under', 'their', 'race', 'also', 'honesty', 'the', 'inner', 'city', 'ghetto', 'blacks', 'constantly', 'committing', 'crime', 'and', 'murdering', 'people', 'is', 'a', 'bit', 'more', 'of', 'a', 'problem', 'than', 'the', 'blm', 'faggots']",hatespeech,unanimous,"['African', 'Homosexual']",['ghetto'],"['race', 'white', 'race', 'race', 'blacks', 'crime', 'murdering', 'faggots']",['ghetto'],False,"['faggots', 'blacks']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
