post_id,text,annotator_labels,surface_cue,token_length
18139395_gab,thats not an argument the imbalance we see with american boys shying away from useful college degrees is going to lead us to import more and more asians that have the skills to fill the labor market demand,"[1, 1, 2]",None,38
1178803711973437441_twitter,oomfs you have <number> hours to unfollow <user> he called me a dyke i am literally shaking right now,"[2, 1, 1]",None,19
22614786_gab,a ukip councillor has claimed that the legalisation of gay marriage caused the recent floods erm the country flooded with water not spunk,"[1, 2, 1]",None,23
10840187_gab,have you ever met a muslim for real have you lived in a islamised area,"[2, 1, 1]",None,15
20303259_gab,fake news losers cnn are using scripted questions to suppress a badly needed open discussion about gun violence and mass shootings this puts our schools and children especially at risk we should revoke cnn broadcast license their actions will lead to more domestic terrorism,"[2, 1, 1]",None,44
15609298_gab,the homosexual condition is produced by a certain arrest of sexual development sigmund freud,"[1, 1, 2]",None,14
6990776_gab,i recently met a retired federal leo who signed up to be a host for syrian refugees with air b& b 🤔,"[1, 2, 1]",None,22
17922272_gab,so many women are disturbed and with low self esteem that there is an illusion that women normally are lile that i do not accept that standard,"[1, 1, 2]",None,27
26586297_gab,leaflet the ghetto claiming it is a free hip hop concert,"[2, 1, 1]",None,11
1179025539757215746_twitter,<user> <user> <user> <user> i so agreed with what he said it wasn t extraordinary it wasn t special he did his effing job as anybody would have in the same situation tired of them canonizing and romanticizing this hillbilly cousin marrying buffoon,"[2, 1, 1]",None,43
1180087076550840320_twitter,<user> these people are so keen on keeping illegal immigrants and self destructing themselves,"[1, 2, 1]",None,14
15894296_gab,randomthought in my very early <number> i had a realization that broke my heart the realization was that no matter how long i lived i would never live long enough to sleep with all of the beautiful women in the world pure tragedy 😛,"[2, 1, 1]",None,44
1246656737593053184_twitter,<user> ugh yes all these muslim armys 🥺 💜,"[1, 1, 2]",None,9
17918951_gab,she sure dropping tons of raghead turds all over germany,"[0, 1, 1]",None,10
1271869_gab,hillary clinton ‏ <user> 9 m9 minutes ago heartbroken for the families of two brave officers who were killed in iowa there no justification for this kind of violence h since the suspect was white i expect to hear we want your guns line from hillary obama,"[1, 1, 2]",None,47
1173801983284789248_twitter,<user> a little ghetto but congrats 🤠,"[1, 1, 2]",None,7
16558673_gab,i do not see how one the historically whitest most uptight countries in the world can suddenly do a complete <number> become the most destructive influences on islam violence denial so welcome to those willing to speak truth,"[1, 0, 1]",None,38
14013594_gab,later that day dr gu is consumed by zuckerberg who likes asian gu zuckerberg is then compelled <number> find more asians <number> consume altrightfanfic,"[2, 1, 1]",None,24
1106263089899552768_twitter,lmaoaoao these niggas are strags,"[0, 1, 1]",None,5
16036388_gab,why should homosexual black women deal with pesky male oriented measurements while working on their civil engineering projects what a few centimeters at the end of the day white people can deal with losing a few centimeters because black people dealt with losing everything during slavery,"[1, 1, 2]",None,46
11696585_gab,now just to tweak the leftists trump should sign an executive order admitting all white south africans this will prove he has nothing against immigrants and in that case they would actually be refugees too in need of safe harbor,"[1, 1, 0]",None,40
4603160_gab,judge who blocked part of trumps ban on immigrants is a obama appointed judge and clinton donor what a f 4 ing shock,"[2, 1, 1]",None,23
17683055_gab,het recht maakt onderscheid tussen islamkritiek toegestaan en kritiek op moslims al snel groepsbelediging e d een onmisbaar maar gekunsteld onderscheid immers wie de islam een kwaadaardige achterlijke religie noemt laat zich tevens laatdunkend uit over de aanhangers van die religie,"[2, 1, 1]",None,41
21043320_gab,un double standard we did not see tears when more than 3 k kids in west aleppo were slaughtered in cold blood by jihadi rebels and buried without un propaganda sheets,"[1, 2, 1]",None,31
1178700599040176128_twitter,<user> <user> i know because they are retards,"[1, 2, 1]",None,8
20116325_gab,denver gives sanctuary to illegal drug traffickers courts allow illegal immigrants privileges to send in pleas for lesser crimes,"[2, 1, 1]",None,19
1178756694031130625_twitter,<user> <user> <user> we do not call others faggots in my replies thanks,"[1, 2, 1]",None,13
1094766917875888128_twitter,miley the ghetto what is this,"[2, 1, 1]",None,6
4430245_gab,there good reason for trump to order a major fbi investigation of vast voting by illegal immigrants in various cities but only after he gotten through his nominations and major legislation for this congress the political shitstorm from mayors and other democratic officials will be fantastic,"[1, 2, 1]",None,46
1278531954804228100_twitter,i ’ m about to be a whole queer i look so good in a wig,"[1, 2, 1]",None,16
7497339_gab,north korea could be a much better place if they just had diversity we need to deliver them some syrian refugees african migrants immediately,"[1, 1, 2]",None,24
1104734643155333120_twitter,you niggas do your friends so dirty but leave your enemies unscathed,"[0, 1, 1]",None,12
1267272903579652097_twitter,wasn ’ t there a time in the fandom where people said matt ej is a muslim king,"[2, 1, 1]",None,18
1199960838146318336_twitter,<user> but dirty jewellery 😔 billie pls,"[1, 2, 1]",None,7
24792315_gab,lefties will claim the headline is the problem not the violent immigrants ausfam auspol ausfam auspol ausfam auspol australia,"[1, 2, 1]",None,19
1178771830552907777_twitter,<user> god forbid black people tell white bitches about themselves 🤡 🤡 🤡 🤡,"[1, 1, 2]",None,14
10714486_gab,oh no nazi elves,"[2, 1, 1]",None,4
7343514_gab,it seems very dubious that all these arab looking immigrants are so well off in america they come from a land of nothingness if they can come up with enough capital to immigrate if they are that successful over there why would they immigrate,"[2, 1, 1]",None,44
23042044_gab,if the authorities say it was a woman shooter we know for certain that it was black moslem male,"[1, 1, 0]",None,19
27855225_gab,free ursula f the kike puppet europe should pay all their refugees to leave for uk,"[1, 0, 1]",None,16
1224171069658951680_twitter,how many nazis watched the superbowlhalftimeshow lol,"[2, 1, 1]",None,7
1179093277372538882_twitter,niggas want discounts for en haut but pay full price for a white man brand 🤬,"[1, 0, 1]",None,16
10791043_gab,saying we will tear down all white statues if you will tear down robert byrd over kk and mlk over gay marriage is not how to win this fight,"[2, 1, 1]",None,29
3851040_gab,feminists who are so concerned about female harassment and abuse address the muslim migrant rape problem in europe or shut up,"[1, 1, 2]",None,21
1114190186039009281_twitter,<user> if germany does not understand or have knowledge about the so called muslem brotherhood take a look at the nazi party,"[2, 1, 1]",None,22
1265591323207196672_twitter,<user> <user> wow ， real nazi words,"[1, 1, 2]",None,7
1100232293094907904_twitter,tf lebron got mix match shoes on tryna be cute bruh focus on making the ayoffs 😩 🤦 🏽 ‍ ♂ ️,"[1, 2, 1]",None,22
17677531_gab,<user> tell me you are actually going to make the nazi pug shirt,"[1, 1, 2]",None,13
1265596729677799424_twitter,<user> as salam o aliqum my self umar khan <number> years old muslim mulla sunni pathan karachi pakistan height <number> weight 8 0 kgs,"[1, 2, 1]",None,24
1179076314986401792_twitter,<user> <user> <user> i swear the word crackhead is normally used towards white trash,"[1, 0, 1]",None,14
14449986_gab,coming together for christmas wow tesco has lost it mind for moslems and jews christmas is pagan celebration aside from fact that they would not eat turkey which is not halal i wish pork was traditional christmas dish in britain too then this advert would have had a different meaning,"[1, 1, 0]",None,50
