post_id,text,surface_cue,token_length
1178823681029689344_twitter,<user> <user> <user> acc is a fucking joke and bama already prison raped the second best team in the sec clemson best the 6 th best team at best in the sec by <number> keep drinking the kool aid home boy,Strong (Profanity),41
1179053578285133824_twitter,<user> <user> those must be all the women that like being abused raped grabbed by the pussy 🤷 ‍ ♀️,Strong (Profanity),20
1179089058619940864_twitter,the traffics really bad rn like fuck you too supreme boi i know this so your fault 😔 😔 😔 😔,Strong (Profanity),21
1178997065503764480_twitter,jangan merasa superior cuma gara gara lo boygroup sedangkan kita girlgroup no fucking no we have a same problem can you please not fucking hate izone with all of this problem can you please fucking go,Strong (Profanity),36
1178877592851619840_twitter,you all ever jus wanna dawg somebody shit so bad but that ghetto fighting and arguing shit is totally behind you,Strong (Profanity),21
1178607632682123264_twitter,<user> <user> white neighbourhood <user> are you on drugs — or an agent provocateur across the west former ghettos chinatowns etc now are just quaint anachronisms because we are not racist you have had more time than you deserve no more patience for your stupid racist bullshit,Strong (Profanity),47
1181626302224371714_twitter,<user> parties with leo room full of bad bitch and fine niggas,Strong (Profanity),12
1179048371899817984_twitter,<user> bc at that point u literally become the boogyman that bigots always preach u know the whole they are going to rape us shit they would say years ago,Strong (Profanity),30
1179099770230640640_twitter,officially starting my slut phase,Strong (Profanity),5
1185754394920472576_twitter,just realized instagram wasn t notifying me so anyways sorry i drank too much dumb bitch juice today you doing great ms sophia,Strong (Profanity),23
1178650031076909056_twitter,i know this is somewhat hypocritical but what the fuck is the deal with queer guys and slightly too small white tshirts,Strong (Profanity),22
1179104008402804736_twitter,lrt is the real shit it filipino heritage month and my birth month i expect reparations from all east asians and white people especially spaniards pay me what you owe me,Strong (Profanity),31
1117994671408656384_twitter,everybody posting tiger idc of the nigga cured sickle cell with one hand tied behind his back wearing a blindfold fuck tiger,Strong (Profanity),22
1179090758873337858_twitter,<user> mine is a fucking asshole but a pretty cute asshole,Strong (Profanity),11
1177892324472479744_twitter,gold poppin bugatti brown gangsta shit this nigger,Strong (Profanity),8
1179104620410478595_twitter,with just a touch of my burning hand send my astro zombies to rape this land prime directive exterminate the whole fucking place,Strong (Profanity),23
1179093741425971201_twitter,reason to not have kids getting hold of doctors is a fucking nightmare,Strong (Profanity),13
1179105677186236417_twitter,<user> damn i am retarded i put the numerical equivalent to the wcw,Strong (Profanity),13
1109191792023482369_twitter,females say niggas ain shit and go try fw another female when whole time they not shit neither 😂 now you mad at fingers,Strong (Profanity),24
1177934459057795072_twitter,they blasted a nigga at the mariposa gas station,Strong (Profanity),9
1179101546530906115_twitter,<user> courtois is a fucking mess,Strong (Profanity),6
1124184008689094656_twitter,damn nigga chewbacca died lol,Strong (Profanity),5
1179011933829120000_twitter,<user> bitch im screaming at the top of my lungs 😩,Strong (Profanity),11
1084543381546696704_twitter,is ur girlfriend acting funny you are suspecting there a nigger on the side talk to degea because de gea saves,Strong (Profanity),21
1179071539137990662_twitter,<user> never hillary as a woman <user> represents nothing i would ever stand behind she has been a rapist enabler a feminazi and all around evil human being not only no but hell no trump 2020,Strong (Profanity),36
11253654_gab,if the lefts feelings about blacks and slavery are promoting censorship then why are hip hop rap songs that used the word nigger in them not censored,Strong (Profanity),27
1179004575690432513_twitter,that meaningless show made me realize how dense our brothers have become i stil find it almost impossible to believe some retarded fans of tacha contributed for that go fund me nonsense like how 🤦 🏾 ‍ ♂,Strong (Profanity),38
1178899405115707392_twitter,<user> i fucking hate you 😂 😂 😂,Strong (Profanity),8
23862875_gab,young white people have been systematically brainwashed into believing that whites invented evil that no one else has ever inflicted any pain on anyone else and the world would be a perfectly harmonious garden of eden again if it wasn t for those demonic damn caucasians,Strong (Profanity),46
1092249190418198528_twitter,me too me too me too 😂 which one am i ☠️ big dick energy 🐹 big cute energy 👙 big bitch energy ❣️ big heart energy,Strong (Profanity),27
1178986701705957377_twitter,<user> if you can measure how well white families are doing it would be some shit like white <percent> blacks <percent> hispanic <percent> you should not be focused on whites doing better the problem is not white privilege it colored un privilege,Strong (Profanity),42
1178849131445604353_twitter,<user> get this white ass shit,Strong (Profanity),6
1179076585703530497_twitter,<user> i fucking hate you and i always will ❤️,Strong (Profanity),10
1178702446039830528_twitter,i do not know why the word nigger still bothers people i think the word is funny asf 😭 white people feel so powerful saying it 🤣 🤣,Strong (Profanity),28
1179085263143915520_twitter,<user> i fucking hate you my journey home just cost me <money> just because of a bit of rain sort your selfs out you lazy bunch fucktards,Strong (Profanity),27
1178509785014124544_twitter,cooper dindu nuffin sick of these fucking refs,Strong (Profanity),8
1178754848025497601_twitter,<user> <user> i agree it was shit the scariest dude in a movie with a fucking demonic child eating clown was just a dumb hillbilly asshole,Strong (Profanity),26
1179089677208285184_twitter,<user> dumb bitch said the n word then forgot she posted a selca that showed she was white then tried to come back and say she was joking,Strong (Profanity),28
1208918726424190976_twitter,expectations are a bitch,Strong (Profanity),4
1179052691403751424_twitter,you a lame bitch when you quit letting them treat you like a dummy,Strong (Profanity),14
1274694581918076933_twitter,<user> so ur telling me i need help cause im a muslim are u just acting genuinely stupid,Strong (Profanity),18
1178841981721677824_twitter,all you gotta say is fuck me then it gon always be fuck you too 💯,Strong (Profanity),16
1089569915147816960_twitter,yg pressed some nigga that probably know the words to all his songs,Strong (Profanity),13
1178735945606221824_twitter,who cares about who smokes or drink or being a gay or a lesbian why the fuck i should care about someone else life while mine is fucked up,Strong (Profanity),29
1163296329713324032_twitter,fucking white bread with the crust taken off smushed into a little ball that hogdiggedyddmon keanu reeves pig,Strong (Profanity),18
1179080427631448065_twitter,<user> fine whatever fuck you too then,Strong (Profanity),7
1179026964486742017_twitter,karma is a bitch,Strong (Profanity),4
1179060090705514496_twitter,remember kids if your gay act as straight as you can in school because your just gonna get called a fag or queer if you do not happened to me today 💗 💕 ☺️,Strong (Profanity),34
1179046730123403264_twitter,we need a ghetto ass siri bitch i said turn left 😭,Strong (Profanity),12
1179080731588534272_twitter,<user> every failure find someone else to put the blame on buhari is a fucking failure,Strong (Profanity),16
1179072232921821184_twitter,<user> <user> you certainly do not know the meaning of refugee do not you no one is targeting indian muslim or asking them to move law is targeted against illegals muslim i do not know you are idiot or ignorant who cannot differentiate things,Strong (Profanity),44
1179007149902577665_twitter,<user> oh shit that is a big one killed it only to then realize you now have to kill all the fkn babies too,Strong (Profanity),24
1179097693748158467_twitter,nypd gon be at every movie theater for joker now thts sad need cops for a damn movie cuz them white folks crazy 🤦 🏽 ‍ ♂️,Strong (Profanity),27
1178631556946157568_twitter,<user> in a room with his wife sister and mother we were talking about what its like to feel unsafe as a women existing in the world with non trace of irony white male privilege is a fucking trip,Strong (Profanity),39
1179080749963780096_twitter,<user> <user> <user> i was about to say this most women i know who were raped were raped by a family member which makes me want to blow my goddamn brains out,Strong (Profanity),32
